Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2019-10-01 00:00:00-04:00,4.375,5.222499847412109,4.2532501220703125,5.0254998207092285,5.001173496246338,7696172000,0.0,0.0,2024-09-20,5y,1mo
2019-11-01 00:00:00-04:00,4.989999771118164,5.535250186920166,4.964749813079834,5.418499946594238,5.39227294921875,7321800000,0.004,0.0,2024-09-20,5y,1mo
2019-12-01 00:00:00-05:00,5.411499977111816,6.045249938964844,5.009250164031982,5.882500171661377,5.858345031738281,6543532000,0.0,0.0,2024-09-20,5y,1mo
2020-01-01 00:00:00-05:00,5.96875,6.487500190734863,5.781750202178955,5.910749912261963,5.886479377746582,6125412000,0.0,0.0,2024-09-20,5y,1mo
2020-02-01 00:00:00-05:00,5.892499923706055,7.9079999923706055,5.886250019073486,6.7517499923706055,6.724027156829834,11848652000,0.004,0.0,2024-09-20,5y,1mo
2020-03-01 00:00:00-05:00,6.922500133514404,7.122250080108643,4.517000198364258,6.590000152587891,6.56686544418335,15773952000,0.0,0.0,2024-09-20,5y,1mo
2020-04-01 00:00:00-04:00,6.391250133514404,7.605000019073486,5.959750175476074,7.307000160217285,7.2813496589660645,11278304000,0.0,0.0,2024-09-20,5y,1mo
2020-05-01 00:00:00-04:00,7.108749866485596,9.181750297546387,7.020999908447266,8.875499725341797,8.844341278076172,12548876000,0.0,0.0,2024-09-20,5y,1mo
2020-06-01 00:00:00-04:00,8.833250045776367,9.642499923706055,8.657999992370605,9.497750282287598,9.464406967163086,9719464000,0.004,0.0,2024-09-20,5y,1mo
2020-07-01 00:00:00-04:00,9.520750045776367,10.79224967956543,9.413000106811523,10.614749908447266,10.582313537597656,8094452000,0.0,0.0,2024-09-20,5y,1mo
2020-08-01 00:00:00-04:00,10.732500076293945,13.574999809265137,10.715250015258789,13.374500274658203,13.33363151550293,9672544000,0.0,0.0,2024-09-20,5y,1mo
2020-09-01 00:00:00-04:00,13.479999542236328,14.726750373840332,11.70425033569336,13.530500411987305,13.489156723022461,15856552000,0.004,0.0,2024-09-20,5y,1mo
2020-10-01 00:00:00-04:00,13.758000373840332,14.34850025177002,12.300000190734863,12.534000396728516,12.499441146850586,8022356000,0.0,0.0,2024-09-20,5y,1mo
2020-11-01 00:00:00-04:00,12.657750129699707,14.691499710083008,12.395000457763672,13.40149974822998,13.364546775817871,7594820000,0.0,0.0,2024-09-20,5y,1mo
2020-12-01 00:00:00-05:00,13.492250442504883,13.731249809265137,12.763250350952148,13.055000305175781,13.019001960754395,5120996000,0.004,0.0,2024-09-20,5y,1mo
2021-01-01 00:00:00-05:00,13.104249954223633,13.999250411987305,12.586000442504883,12.989749908447266,12.957756996154785,6154172000,0.0,0.0,2024-09-20,5y,1mo
2021-02-01 00:00:00-05:00,13.053250312805176,15.3725004196167,12.902750015258789,13.714500427246094,13.68072509765625,6680324000,0.0,0.0,2024-09-20,5y,1mo
2021-03-01 00:00:00-05:00,13.875,13.925000190734863,11.566499710083008,13.348250389099121,13.315375328063965,7648656000,0.004,0.0,2024-09-20,5y,1mo
2021-04-01 00:00:00-04:00,13.572250366210938,16.214250564575195,13.511249542236328,15.009499549865723,14.977703094482422,6718796000,0.0,0.0,2024-09-20,5y,1mo
2021-05-01 00:00:00-04:00,15.125,16.27750015258789,13.458999633789062,16.24449920654297,16.2100830078125,7054380000,0.0,0.0,2024-09-20,5y,1mo
2021-06-01 00:00:00-04:00,16.270000457763672,20.162500381469727,15.903249740600586,20.002500534057617,19.960126876831055,10273292000,0.004,0.0,2024-09-20,5y,1mo
