Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-09-16 09:30:00-04:00,700.0,703.02001953125,689.489990234375,697.2150268554688,697.2150268554688,443489,0.0,0.0,2024-09-20,5d,30m
2024-09-16 10:00:00-04:00,697.1300048828125,697.8400268554688,693.9199829101562,693.9199829101562,693.9199829101562,100138,0.0,0.0,2024-09-20,5d,30m
2024-09-16 10:30:00-04:00,693.3599853515625,693.3599853515625,689.5999755859375,691.5599975585938,691.5599975585938,141820,0.0,0.0,2024-09-20,5d,30m
2024-09-16 11:00:00-04:00,691.27001953125,693.5499877929688,688.631591796875,692.3300170898438,692.3300170898438,101978,0.0,0.0,2024-09-20,5d,30m
2024-09-16 11:30:00-04:00,691.9199829101562,693.5999755859375,689.2999877929688,692.030029296875,692.030029296875,70809,0.0,0.0,2024-09-20,5d,30m
2024-09-16 12:00:00-04:00,692.0549926757812,693.8900146484375,690.125,693.4400024414062,693.4400024414062,64278,0.0,0.0,2024-09-20,5d,30m
2024-09-16 12:30:00-04:00,693.60498046875,694.5700073242188,692.7349853515625,694.2034912109375,694.2034912109375,69925,0.0,0.0,2024-09-20,5d,30m
2024-09-16 13:00:00-04:00,694.3800048828125,694.9998779296875,693.3499755859375,693.7474975585938,693.7474975585938,73727,0.0,0.0,2024-09-20,5d,30m
2024-09-16 13:30:00-04:00,694.0900268554688,696.4500122070312,693.9600219726562,696.4400024414062,696.4400024414062,55273,0.0,0.0,2024-09-20,5d,30m
2024-09-16 14:00:00-04:00,696.4199829101562,697.1998901367188,695.833984375,696.469970703125,696.469970703125,79629,0.0,0.0,2024-09-20,5d,30m
2024-09-16 14:30:00-04:00,696.0701293945312,696.6699829101562,694.405029296875,696.10498046875,696.10498046875,56157,0.0,0.0,2024-09-20,5d,30m
2024-09-16 15:00:00-04:00,695.739990234375,695.9505004882812,693.239990234375,693.6099853515625,693.6099853515625,58577,0.0,0.0,2024-09-20,5d,30m
2024-09-16 15:30:00-04:00,693.6555786132812,697.1298828125,693.4600219726562,696.5,696.5,206781,0.0,0.0,2024-09-20,5d,30m
2024-09-17 09:30:00-04:00,700.8200073242188,705.4000244140625,699.1900024414062,701.22998046875,701.22998046875,313685,0.0,0.0,2024-09-20,5d,30m
2024-09-17 10:00:00-04:00,701.2100219726562,703.9500122070312,700.22998046875,701.0999755859375,701.0999755859375,116901,0.0,0.0,2024-09-20,5d,30m
2024-09-17 10:30:00-04:00,701.72998046875,707.0700073242188,700.330078125,703.5302734375,703.5302734375,225670,0.0,0.0,2024-09-20,5d,30m
2024-09-17 11:00:00-04:00,703.5599975585938,704.9500122070312,701.6749877929688,702.0,702.0,114873,0.0,0.0,2024-09-20,5d,30m
2024-09-17 11:30:00-04:00,702.1994018554688,703.4000244140625,700.7269287109375,703.4000244140625,703.4000244140625,93293,0.0,0.0,2024-09-20,5d,30m
2024-09-17 12:00:00-04:00,703.6199951171875,705.25,698.3699951171875,701.27001953125,701.27001953125,160969,0.0,0.0,2024-09-20,5d,30m
2024-09-17 12:30:00-04:00,699.864990234375,701.77001953125,698.660400390625,700.8400268554688,700.8400268554688,113682,0.0,0.0,2024-09-20,5d,30m
2024-09-17 13:00:00-04:00,700.6799926757812,702.7000122070312,699.8400268554688,702.5,702.5,65905,0.0,0.0,2024-09-20,5d,30m
2024-09-17 13:30:00-04:00,702.3099975585938,704.0700073242188,699.4000244140625,703.5499877929688,703.5499877929688,89631,0.0,0.0,2024-09-20,5d,30m
2024-09-17 14:00:00-04:00,703.3499755859375,704.1998901367188,702.125,704.1998901367188,704.1998901367188,55431,0.0,0.0,2024-09-20,5d,30m
2024-09-17 14:30:00-04:00,703.9099731445312,704.8599853515625,702.260009765625,704.0239868164062,704.0239868164062,91898,0.0,0.0,2024-09-20,5d,30m
2024-09-17 15:00:00-04:00,703.9500122070312,705.6900024414062,703.0,705.3099975585938,705.3099975585938,138880,0.0,0.0,2024-09-20,5d,30m
2024-09-17 15:30:00-04:00,705.2100219726562,707.5,704.8300170898438,706.8599853515625,706.8599853515625,365539,0.0,0.0,2024-09-20,5d,30m
2024-09-18 09:30:00-04:00,703.6900024414062,704.2799072265625,694.5,696.5098876953125,696.5098876953125,451775,0.0,0.0,2024-09-20,5d,30m
2024-09-18 10:00:00-04:00,696.510009765625,699.0599975585938,695.2849731445312,699.0399169921875,699.0399169921875,162483,0.0,0.0,2024-09-20,5d,30m
2024-09-18 10:30:00-04:00,698.9755249023438,699.5899047851562,697.3499755859375,698.1950073242188,698.1950073242188,92706,0.0,0.0,2024-09-20,5d,30m
2024-09-18 11:00:00-04:00,698.1500244140625,698.5499877929688,694.97998046875,696.6300048828125,696.6300048828125,135799,0.0,0.0,2024-09-20,5d,30m
2024-09-18 11:30:00-04:00,696.6087036132812,696.6087036132812,690.1400146484375,690.385009765625,690.385009765625,230697,0.0,0.0,2024-09-20,5d,30m
2024-09-18 12:00:00-04:00,690.0,692.8261108398438,688.47998046875,692.469970703125,692.469970703125,153632,0.0,0.0,2024-09-20,5d,30m
2024-09-18 12:30:00-04:00,692.0100708007812,695.2598876953125,691.0800170898438,694.635009765625,694.635009765625,147567,0.0,0.0,2024-09-20,5d,30m
2024-09-18 13:00:00-04:00,694.9199829101562,695.5798950195312,693.25,694.4400024414062,694.4400024414062,92398,0.0,0.0,2024-09-20,5d,30m
2024-09-18 13:30:00-04:00,694.4500122070312,695.3848876953125,692.8400268554688,693.135009765625,693.135009765625,111308,0.0,0.0,2024-09-20,5d,30m
2024-09-18 14:00:00-04:00,693.0800170898438,698.5,691.7401123046875,695.39892578125,695.39892578125,285708,0.0,0.0,2024-09-20,5d,30m
2024-09-18 14:30:00-04:00,696.3300170898438,697.8399047851562,692.7100219726562,694.2899780273438,694.2899780273438,188844,0.0,0.0,2024-09-20,5d,30m
2024-09-18 15:00:00-04:00,694.1699829101562,694.9199829101562,689.6500244140625,693.9600219726562,693.9600219726562,209285,0.0,0.0,2024-09-20,5d,30m
2024-09-18 15:30:00-04:00,693.6400146484375,695.02001953125,688.0,690.3400268554688,690.3400268554688,380284,0.0,0.0,2024-09-20,5d,30m
2024-09-19 09:30:00-04:00,705.0,705.0,695.3699951171875,697.030029296875,697.030029296875,481850,0.0,0.0,2024-09-20,5d,30m
2024-09-19 10:00:00-04:00,697.5900268554688,709.4835205078125,697.219970703125,708.9921875,708.9921875,337745,0.0,0.0,2024-09-20,5d,30m
2024-09-19 10:30:00-04:00,709.760009765625,714.4000244140625,709.0100708007812,711.22998046875,711.22998046875,542338,0.0,0.0,2024-09-20,5d,30m
2024-09-19 11:00:00-04:00,710.9299926757812,715.6599731445312,709.8800048828125,711.7725219726562,711.7725219726562,333697,0.0,0.0,2024-09-20,5d,30m
2024-09-19 11:30:00-04:00,711.8939819335938,712.3699951171875,708.56201171875,709.0399780273438,709.0399780273438,175427,0.0,0.0,2024-09-20,5d,30m
2024-09-19 12:00:00-04:00,708.905029296875,710.530029296875,707.75,708.8200073242188,708.8200073242188,322654,0.0,0.0,2024-09-20,5d,30m
