Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2019-09-20 00:00:00-04:00,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.671287536621094,221652400,0.0,0.0,2024-09-20,5y,5d
2019-09-25 00:00:00-04:00,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.4695930480957,87613600,0.0,0.0,2024-09-20,5y,5d
2019-09-30 00:00:00-04:00,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.18081283569336,103909600,0.0,0.0,2024-09-20,5y,5d
2019-10-10 00:00:00-04:00,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.66130065917969,113013600,0.0,0.0,2024-09-20,5y,5d
2019-10-15 00:00:00-04:00,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,56.9265022277832,87360000,0.0,0.0,2024-09-20,5y,5d
2019-10-25 00:00:00-04:00,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.650413513183594,73477200,0.0,0.0,2024-09-20,5y,5d
2019-10-30 00:00:00-04:00,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.847267150878906,124522000,0.0,0.0,2024-09-20,5y,5d
2019-11-04 00:00:00-05:00,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.292076110839844,103272000,0.1925,0.0,2024-09-20,5y,5d
2019-11-14 00:00:00-05:00,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.72625732421875,89182800,0.0,0.0,2024-09-20,5y,5d
2019-11-19 00:00:00-05:00,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.61187744140625,76167200,0.0,0.0,2024-09-20,5y,5d
2019-11-29 00:00:00-05:00,66.6500015258789,67.0,66.4749984741211,66.8125,64.84481811523438,46617600,0.0,0.0,2024-09-20,5y,5d
2019-12-04 00:00:00-05:00,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.50788116455078,67181600,0.0,0.0,2024-09-20,5y,5d
2019-12-09 00:00:00-05:00,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.76475524902344,128042400,0.0,0.0,2024-09-20,5y,5d
2019-12-19 00:00:00-05:00,69.875,70.29499816894531,69.73750305175781,70.00499725341797,67.94328308105469,98369200,0.0,0.0,2024-09-20,5y,5d
2019-12-24 00:00:00-05:00,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,68.9745101928711,48478800,0.0,0.0,2024-09-20,5y,5d
2020-01-03 00:00:00-05:00,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.16761016845703,146322800,0.0,0.0,2024-09-20,5y,5d
2020-01-08 00:00:00-05:00,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.56520080566406,132079200,0.0,0.0,2024-09-20,5y,5d
2020-01-13 00:00:00-05:00,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,76.90630340576172,121532000,0.0,0.0,2024-09-20,5y,5d
2020-01-23 00:00:00-05:00,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.45712280273438,104472000,0.0,0.0,2024-09-20,5y,5d
2020-01-28 00:00:00-05:00,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.08345031738281,162234000,0.0,0.0,2024-09-20,5y,5d
2020-02-07 00:00:00-05:00,80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.83549499511719,117684000,0.1925,0.0,2024-09-20,5y,5d
2020-02-12 00:00:00-05:00,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.57933044433594,113730400,0.0,0.0,2024-09-20,5y,5d
2020-02-27 00:00:00-05:00,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.52366638183594,320605600,0.0,0.0,2024-09-20,5y,5d
2020-03-03 00:00:00-05:00,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.3664321899414,319475600,0.0,0.0,2024-09-20,5y,5d
2020-03-13 00:00:00-04:00,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.6059341430664,370732000,0.0,0.0,2024-09-20,5y,5d
2020-03-18 00:00:00-04:00,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.99338150024414,300233600,0.0,0.0,2024-09-20,5y,5d
2020-03-23 00:00:00-04:00,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.56972885131836,336752800,0.0,0.0,2024-09-20,5y,5d
2020-04-02 00:00:00-04:00,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.570186614990234,165934000,0.0,0.0,2024-09-20,5y,5d
2020-04-07 00:00:00-04:00,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.09678649902344,202887200,0.0,0.0,2024-09-20,5y,5d
2020-04-17 00:00:00-04:00,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.78067016601562,215250000,0.0,0.0,2024-09-20,5y,5d
2020-04-22 00:00:00-04:00,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.15115356445312,116862400,0.0,0.0,2024-09-20,5y,5d
2020-04-27 00:00:00-04:00,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.87066650390625,117087600,0.0,0.0,2024-09-20,5y,5d
2020-05-07 00:00:00-04:00,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.87355041503906,115215200,0.205,0.0,2024-09-20,5y,5d
2020-05-12 00:00:00-04:00,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.94403076171875,162301200,0.0,0.0,2024-09-20,5y,5d
2020-05-22 00:00:00-04:00,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.76817321777344,81803200,0.0,0.0,2024-09-20,5y,5d
2020-05-27 00:00:00-04:00,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.57795715332031,112945200,0.0,0.0,2024-09-20,5y,5d
2020-06-01 00:00:00-04:00,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.49005889892578,80791200,0.0,0.0,2024-09-20,5y,5d
2020-06-11 00:00:00-04:00,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.91644287109375,201662400,0.0,0.0,2024-09-20,5y,5d
2020-06-16 00:00:00-04:00,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.86227416992188,165428800,0.0,0.0,2024-09-20,5y,5d
2020-06-26 00:00:00-04:00,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.24028778076172,205256800,0.0,0.0,2024-09-20,5y,5d
2020-07-01 00:00:00-04:00,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.79605865478516,110737200,0.0,0.0,2024-09-20,5y,5d
2020-07-06 00:00:00-04:00,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.1713638305664,118655600,0.0,0.0,2024-09-20,5y,5d
2020-07-16 00:00:00-04:00,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.15635681152344,110577600,0.0,0.0,2024-09-20,5y,5d
2020-07-21 00:00:00-04:00,99.17250061035156,99.25,96.74250030517578,97.0,94.62213897705078,103433200,0.0,0.0,2024-09-20,5y,5d
2020-07-31 00:00:00-04:00,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.6551513671875,374336800,0.0,0.0,2024-09-20,5y,5d
2020-08-05 00:00:00-04:00,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.36444091796875,121776800,0.205,0.0,2024-09-20,5y,5d
2020-08-10 00:00:00-04:00,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.16236114501953,212403600,0.0,0.0,2024-09-20,5y,5d
2020-08-20 00:00:00-04:00,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.58362579345703,126907200,0.0,0.0,2024-09-20,5y,5d
2020-08-25 00:00:00-04:00,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.98458099365234,211495600,0.0,4.0,2024-09-20,5y,5d
2020-09-04 00:00:00-04:00,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.2075424194336,332607200,0.0,0.0,2024-09-20,5y,5d
2020-09-09 00:00:00-04:00,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.65036010742188,176940500,0.0,0.0,2024-09-20,5y,5d
2020-09-14 00:00:00-04:00,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,112.73497772216797,140150100,0.0,0.0,2024-09-20,5y,5d
2020-09-24 00:00:00-04:00,105.16999816894531,110.25,105.0,108.22000122070312,105.7574234008789,167743300,0.0,0.0,2024-09-20,5y,5d
2020-09-29 00:00:00-04:00,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.49385070800781,99382200,0.0,0.0,2024-09-20,5y,5d
2020-10-09 00:00:00-04:00,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.3083267211914,100506900,0.0,0.0,2024-09-20,5y,5d
2020-10-14 00:00:00-04:00,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.43230438232422,150712000,0.0,0.0,2024-09-20,5y,5d
2020-10-19 00:00:00-04:00,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.34085845947266,120639300,0.0,0.0,2024-09-20,5y,5d
2020-10-29 00:00:00-04:00,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.69588470458984,146129200,0.0,0.0,2024-09-20,5y,5d
2020-11-03 00:00:00-05:00,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.92694091796875,107624400,0.205,0.0,2024-09-20,5y,5d
2020-11-13 00:00:00-05:00,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,116.7472915649414,81581900,0.0,0.0,2024-09-20,5y,5d
2020-11-18 00:00:00-05:00,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.54320526123047,76322100,0.0,0.0,2024-09-20,5y,5d
2020-11-23 00:00:00-05:00,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.45128631591797,127959300,0.0,0.0,2024-09-20,5y,5d
2020-12-03 00:00:00-05:00,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.34976196289062,78967600,0.0,0.0,2024-09-20,5y,5d
2020-12-08 00:00:00-05:00,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.75941467285156,82225500,0.0,0.0,2024-09-20,5y,5d
2020-12-18 00:00:00-05:00,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,123.99138641357422,192541500,0.0,0.0,2024-09-20,5y,5d
2020-12-23 00:00:00-05:00,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.20079040527344,88223700,0.0,0.0,2024-09-20,5y,5d
2020-12-28 00:00:00-05:00,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.81002807617188,124486200,0.0,0.0,2024-09-20,5y,5d
