Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-09-20 09:30:00-04:00,163.3699951171875,163.65989685058594,163.10000610351562,163.5449981689453,163.5449981689453,4446106,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:32:00-04:00,163.5800018310547,163.6280059814453,162.70010375976562,162.7899932861328,162.7899932861328,151739,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:34:00-04:00,162.8090057373047,163.14999389648438,162.7899932861328,163.10499572753906,163.10499572753906,146774,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:36:00-04:00,163.1999969482422,163.3300018310547,163.02000427246094,163.11000061035156,163.11000061035156,193231,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:38:00-04:00,163.10000610351562,163.24000549316406,162.77999877929688,162.802001953125,162.802001953125,136459,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:40:00-04:00,162.77499389648438,162.8699951171875,162.64010620117188,162.6999969482422,162.6999969482422,137973,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:42:00-04:00,162.69000244140625,163.10000610351562,162.69000244140625,163.07000732421875,163.07000732421875,81127,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:44:00-04:00,163.0937957763672,163.1199951171875,162.94500732421875,163.05999755859375,163.05999755859375,121472,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:46:00-04:00,163.07000732421875,163.19000244140625,163.02999877929688,163.17999267578125,163.17999267578125,85401,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:48:00-04:00,163.14500427246094,163.17999267578125,162.99000549316406,163.08999633789062,163.08999633789062,77517,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:50:00-04:00,163.10000610351562,163.30999755859375,163.0800018310547,163.14999389648438,163.14999389648438,111998,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:52:00-04:00,163.16000366210938,163.16900634765625,162.90420532226562,162.93499755859375,162.93499755859375,82067,0.0,0.0,2024-09-20,1d,2m
2024-09-20 09:54:00-04:00,162.9600067138672,163.0449981689453,162.88999938964844,162.98399353027344,162.98399353027344,71959,0.0,0.0,2024-09-20,1d,2m
