Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2014-09-25 00:00:00-04:00,42.060001373291016,42.16999816894531,41.77000045776367,41.779998779296875,30.42047882080078,11076300,0.0,0.0,2024-09-20,10y,5d
2014-09-30 00:00:00-04:00,42.099998474121094,42.810001373291016,42.08000183105469,42.65999984741211,31.06120491027832,22613700,0.0,0.0,2024-09-20,10y,5d
2014-10-10 00:00:00-04:00,43.880001068115234,44.869998931884766,43.849998474121094,44.470001220703125,32.37908935546875,25920800,0.0,0.0,2024-09-20,10y,5d
2014-10-15 00:00:00-04:00,42.70000076293945,43.529998779296875,42.70000076293945,43.22999954223633,31.47623062133789,22988600,0.0,0.0,2024-09-20,10y,5d
2014-10-20 00:00:00-04:00,42.75,43.470001220703125,42.709999084472656,43.290000915527344,31.519916534423828,17647800,0.0,0.0,2024-09-20,10y,5d
2014-10-30 00:00:00-04:00,41.0,41.59000015258789,40.83000183105469,41.400001525878906,30.14378547668457,18295600,0.0,0.0,2024-09-20,10y,5d
2014-11-04 00:00:00-05:00,41.77000045776367,42.04999923706055,41.65999984741211,41.81999969482422,30.449607849121094,10105300,0.0,0.0,2024-09-20,10y,5d
2014-11-14 00:00:00-05:00,42.70000076293945,42.970001220703125,42.5,42.72999954223633,31.11217498779297,10939500,0.0,0.0,2024-09-20,10y,5d
2014-11-19 00:00:00-05:00,43.66999816894531,44.43000030517578,43.560001373291016,44.220001220703125,32.19705581665039,25402300,0.0,0.0,2024-09-20,10y,5d
2014-11-24 00:00:00-05:00,44.5099983215332,44.779998779296875,44.20000076293945,44.27000045776367,32.23347091674805,12890800,0.305,0.0,2024-09-20,10y,5d
2014-12-04 00:00:00-05:00,43.619998931884766,43.84000015258789,43.369998931884766,43.5,31.891738891601562,13779700,0.0,0.0,2024-09-20,10y,5d
2014-12-09 00:00:00-05:00,42.150001525878906,42.529998779296875,41.66999816894531,42.040000915527344,30.821361541748047,25714600,0.0,0.0,2024-09-20,10y,5d
2014-12-19 00:00:00-05:00,42.439998626708984,42.790000915527344,41.88999938964844,41.95000076293945,30.755380630493164,24009500,0.0,0.0,2024-09-20,10y,5d
2014-12-24 00:00:00-05:00,43.099998474121094,43.22999954223633,42.91999816894531,42.939998626708984,31.481184005737305,6405900,0.0,0.0,2024-09-20,10y,5d
2014-12-29 00:00:00-05:00,42.79999923706055,43.060001373291016,42.4900016784668,42.86000061035156,31.422542572021484,8694500,0.0,0.0,2024-09-20,10y,5d
2015-01-08 00:00:00-05:00,43.18000030517578,43.56999969482422,43.099998474121094,43.5099983215332,31.899093627929688,21743600,0.0,0.0,2024-09-20,10y,5d
2015-01-13 00:00:00-05:00,42.83000183105469,43.2400016784668,42.45000076293945,42.630001068115234,31.253923416137695,12529500,0.0,0.0,2024-09-20,10y,5d
2015-01-23 00:00:00-05:00,43.599998474121094,43.75,43.18000030517578,43.310001373291016,31.752460479736328,12357700,0.0,0.0,2024-09-20,10y,5d
2015-01-28 00:00:00-05:00,42.59000015258789,42.79999923706055,41.900001525878906,41.91999816894531,30.733379364013672,14278500,0.0,0.0,2024-09-20,10y,5d
2015-02-02 00:00:00-05:00,41.209999084472656,41.630001068115234,40.900001525878906,41.59000015258789,30.491445541381836,15197500,0.0,0.0,2024-09-20,10y,5d
2015-02-12 00:00:00-05:00,42.400001525878906,42.65999984741211,42.06999969482422,42.16999816894531,30.916669845581055,13818200,0.0,0.0,2024-09-20,10y,5d
2015-02-17 00:00:00-05:00,41.810001373291016,41.880001068115234,41.63999938964844,41.810001373291016,30.652740478515625,12804200,0.0,0.0,2024-09-20,10y,5d
2015-02-27 00:00:00-05:00,42.52000045776367,43.65999984741211,42.470001220703125,43.29999923706055,31.745121002197266,28312800,0.0,0.0,2024-09-20,10y,5d
2015-03-04 00:00:00-05:00,42.91999816894531,42.97999954223633,42.470001220703125,42.5,31.158605575561523,16263000,0.0,0.0,2024-09-20,10y,5d
2015-03-09 00:00:00-04:00,41.529998779296875,41.54999923706055,41.31999969482422,41.38999938964844,30.344816207885742,10123300,0.33,0.0,2024-09-20,10y,5d
2015-03-19 00:00:00-04:00,40.47999954223633,40.52000045776367,39.959999084472656,40.02000045776367,29.58386993408203,16057600,0.0,0.0,2024-09-20,10y,5d
2015-03-24 00:00:00-04:00,40.90999984741211,40.9900016784668,40.470001220703125,40.470001220703125,29.916519165039062,13485700,0.0,0.0,2024-09-20,10y,5d
2015-04-08 00:00:00-04:00,40.97999954223633,41.09000015258789,40.7400016784668,40.88999938964844,30.226991653442383,8954700,0.0,0.0,2024-09-20,10y,5d
2015-04-13 00:00:00-04:00,40.970001220703125,40.970001220703125,40.70000076293945,40.70000076293945,30.08654022216797,9616300,0.0,0.0,2024-09-20,10y,5d
2015-04-23 00:00:00-04:00,41.22999954223633,41.40999984741211,40.91999816894531,40.95000076293945,30.271343231201172,17408800,0.0,0.0,2024-09-20,10y,5d
2015-04-28 00:00:00-04:00,40.95000076293945,40.970001220703125,40.599998474121094,40.77000045776367,30.1382999420166,12174800,0.0,0.0,2024-09-20,10y,5d
2015-05-08 00:00:00-04:00,41.0,41.16999816894531,40.849998474121094,40.97999954223633,30.293529510498047,11144400,0.0,0.0,2024-09-20,10y,5d
2015-05-13 00:00:00-04:00,40.75,41.36000061035156,40.720001220703125,41.04999923706055,30.345277786254883,13183700,0.0,0.0,2024-09-20,10y,5d
2015-05-18 00:00:00-04:00,41.4900016784668,41.4900016784668,41.25,41.31999969482422,30.54486656188965,11511700,0.0,0.0,2024-09-20,10y,5d
2015-05-28 00:00:00-04:00,41.20000076293945,41.29999923706055,40.880001068115234,41.13999938964844,30.411794662475586,9395200,0.0,0.0,2024-09-20,10y,5d
2015-06-02 00:00:00-04:00,40.84000015258789,41.15999984741211,40.68000030517578,40.9900016784668,30.300914764404297,11878600,0.33,0.0,2024-09-20,10y,5d
2015-06-12 00:00:00-04:00,40.040000915527344,40.119998931884766,39.84000015258789,39.959999084472656,29.78321647644043,15568600,0.0,0.0,2024-09-20,10y,5d
2015-06-17 00:00:00-04:00,40.08000183105469,40.31999969482422,40.0099983215332,40.27000045776367,30.014265060424805,13898400,0.0,0.0,2024-09-20,10y,5d
2015-06-22 00:00:00-04:00,40.5099983215332,40.810001373291016,40.459999084472656,40.47999954223633,30.17078971862793,8775900,0.0,0.0,2024-09-20,10y,5d
2015-07-02 00:00:00-04:00,39.630001068115234,39.810001373291016,39.349998474121094,39.4900016784668,29.432920455932617,8975900,0.0,0.0,2024-09-20,10y,5d
2015-07-07 00:00:00-04:00,39.4900016784668,40.380001068115234,39.400001525878906,40.25,29.99936294555664,20335000,0.0,0.0,2024-09-20,10y,5d
2015-07-17 00:00:00-04:00,41.310001373291016,41.31999969482422,41.04999923706055,41.25,30.74468231201172,9608300,0.0,0.0,2024-09-20,10y,5d
2015-07-22 00:00:00-04:00,40.810001373291016,41.59000015258789,40.59000015258789,40.900001525878906,30.48382568359375,15528600,0.0,0.0,2024-09-20,10y,5d
2015-07-27 00:00:00-04:00,40.279998779296875,40.58000183105469,40.15999984741211,40.540000915527344,30.215511322021484,10945700,0.0,0.0,2024-09-20,10y,5d
2015-08-06 00:00:00-04:00,42.0,42.25,41.86000061035156,41.91999816894531,31.244050979614258,11378900,0.0,0.0,2024-09-20,10y,5d
2015-08-11 00:00:00-04:00,41.400001525878906,41.56999969482422,41.16999816894531,41.47999954223633,30.916120529174805,11254900,0.0,0.0,2024-09-20,10y,5d
2015-08-21 00:00:00-04:00,40.15999984741211,40.470001220703125,39.5099983215332,39.529998779296875,29.46272087097168,28036200,0.0,0.0,2024-09-20,10y,5d
2015-08-26 00:00:00-04:00,38.75,38.83000183105469,37.88999938964844,38.72999954223633,28.866472244262695,23523300,0.0,0.0,2024-09-20,10y,5d
2015-08-31 00:00:00-04:00,39.150001525878906,39.45000076293945,39.060001373291016,39.31999969482422,29.30621337890625,12673300,0.0,0.0,2024-09-20,10y,5d
2015-09-10 00:00:00-04:00,38.310001373291016,38.650001525878906,38.25,38.41999816894531,28.63541603088379,14952500,0.33,0.0,2024-09-20,10y,5d
2015-09-15 00:00:00-04:00,38.06999969482422,38.630001068115234,37.91999816894531,38.5,28.943645477294922,13019800,0.0,0.0,2024-09-20,10y,5d
2015-09-25 00:00:00-04:00,39.43000030517578,40.08000183105469,39.33000183105469,39.619998931884766,29.785646438598633,22511300,0.0,0.0,2024-09-20,10y,5d
2015-09-30 00:00:00-04:00,39.880001068115234,40.22999954223633,39.79999923706055,40.119998931884766,30.161531448364258,19752600,0.0,0.0,2024-09-20,10y,5d
2015-10-05 00:00:00-04:00,40.45000076293945,41.04999923706055,40.43000030517578,41.0099983215332,30.83062744140625,15664000,0.0,0.0,2024-09-20,10y,5d
2015-10-15 00:00:00-04:00,41.869998931884766,42.029998779296875,41.599998474121094,41.91999816894531,31.514747619628906,11801600,0.0,0.0,2024-09-20,10y,5d
2015-10-20 00:00:00-04:00,42.0,42.400001525878906,42.0,42.290000915527344,31.792905807495117,16199300,0.0,0.0,2024-09-20,10y,5d
2015-10-30 00:00:00-04:00,42.79999923706055,42.86000061035156,42.349998474121094,42.349998474121094,31.83800506591797,15356200,0.0,0.0,2024-09-20,10y,5d
2015-11-04 00:00:00-05:00,42.27000045776367,42.38999938964844,41.88999938964844,41.970001220703125,31.552335739135742,10488500,0.0,0.0,2024-09-20,10y,5d
