Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-09-10 00:00:00-04:00,77.3499984741211,78.9000015258789,77.27999877929688,78.80999755859375,78.80999755859375,17686300,0.0,0.0,2024-10-09,1mo,5d
2024-09-20 00:00:00-04:00,78.2300033569336,79.61000061035156,78.11000061035156,79.05999755859375,79.05999755859375,39534300,0.0,0.0,2024-10-09,1mo,5d
2024-09-25 00:00:00-04:00,80.88999938964844,81.5999984741211,80.68000030517578,81.4000015258789,81.4000015258789,14163800,0.0,0.0,2024-10-09,1mo,5d
2024-09-30 00:00:00-04:00,79.88999938964844,80.94000244140625,79.86000061035156,80.75,80.75,18997000,0.0,0.0,2024-10-09,1mo,5d
2024-10-09 00:00:00-04:00,79.81999969482422,80.5,79.75,80.4000015258789,80.4000015258789,9420524,0.0,0.0,2024-10-09,1mo,5d
